User_id,Mf_id,Name,Plan,Category,Num_times_searched,Num_times_clicked,Time_spent,Added_watchlist,Purchased,watchlist_dummy_generator,purchased_dummy_ generator
171,227,PGIM India Midcap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,10,4,74,0,0,18,4
171,149,Invesco India Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,3,1,162,0,0,17,4
171,149,Invesco India Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,9,4,219,0,0,13,4
171,214,Nippon India Power & Infra Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,4,8,297,1,0,1,9
171,215,Nippon India Power & Infra Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,11,286,0,0,4,7
171,182,L&T Overnight Fund - GrowthOvernight Fund,Regular,Overnight Fund,12,0,213,0,0,10,10
171,5,Aditya Birla Sun Life India GenNext Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,15,9,72,0,0,14,8
171,204,Motilal Oswal Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,1,105,0,0,4,4
171,71,DSP Top 100 Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,4,191,0,1,4,1
171,276,Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,15,5,256,0,0,4,9
171,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,4,6,12,0,0,12,5
171,300,UTI Short Term Income Fund - Institutional - GrowthShort Duration Fund,Regular,Short Duration Fund,0,9,184,0,0,11,13
171,95,Franklin India Taxshield Fund - GrowthELSS,Regular,ELSS,14,9,116,1,0,3,7
171,67,DSP Small Cap  Fund - Regular Plan - GrowthSmall Cap Fund,Regular,Small Cap Fund,12,11,162,0,0,20,15
171,247,SBI Long Term Equity Fund - Regular Plan - GrowthELSS,Regular,ELSS,14,9,14,1,0,1,3
171,22,Axis Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,17,3,277,1,0,3,12
171,133,IDFC Bond Fund - Short Term - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,9,10,272,0,0,13,7
171,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,6,259,0,0,9,10
171,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,18,4,278,0,0,15,4
171,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,17,5,281,1,1,2,1
172,143,Indiabulls Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,14,8,255,0,0,6,11
172,143,Indiabulls Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,6,8,94,0,0,10,14
172,130,IDBI Midcap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,1,8,291,0,0,7,6
172,288,UTI India Consumer Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,19,9,213,0,0,20,6
172,223,PGIM India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,6,6,165,0,0,14,11
172,225,PGIM India Long Term Equity Fund - GrowthELSS,Regular,ELSS,1,6,72,0,1,19,1
172,128,IDBI India Top 100 Equity Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,14,9,217,0,0,4,9
172,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,18,1,247,1,0,3,6
172,190,LIC MF Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,2,8,293,1,0,2,3
172,173,L&T Business Cycles Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,4,6,194,0,0,11,11
172,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,5,8,268,1,0,3,14
172,177,L&T India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,17,4,215,0,0,9,8
172,201,Mirae Asset Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,19,2,54,0,0,7,15
172,83,Franklin Build India Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,7,9,91,0,0,8,7
172,154,Invesco India Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,20,10,218,0,0,18,14
172,150,Invesco India Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,7,0,64,0,0,9,2
172,291,UTI Long Term Equity Fund (Tax Saving) - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,8,236,0,0,18,2
172,140,IDFC Tax Advantage (ELSS) Fund - Regular Plan - GrowthELSS,Regular,ELSS,3,6,53,0,0,19,4
172,276,Tata Short Term Bond Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,9,1,261,0,0,12,6
172,275,Tata Short Term Bond Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,5,81,0,0,6,11
172,169,Kotak Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,11,9,274,0,0,10,6
172,250,SBI Magnum Global Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,11,9,24,0,1,5,1
172,250,SBI Magnum Global Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,11,2,282,0,0,14,12
172,67,DSP Small Cap  Fund - Regular Plan - GrowthSmall Cap Fund,Regular,Small Cap Fund,18,9,20,1,0,2,12
172,117,ICICI Prudential Long Term Equity Fund (Tax Saving) - GrowthELSS,Regular,ELSS,16,8,295,0,0,13,12
172,213,Nippon India Multicap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,12,9,80,0,0,7,15
172,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,10,186,0,0,16,7
173,31,Baroda Large Cap Fund - Plan B (Direct) - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,10,3,199,0,0,6,11
173,47,BOI AXA Manufacturing & Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,5,6,112,0,0,4,13
173,233,Principal Short Term Debt Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,0,7,174,0,0,10,14
173,110,HSBC Tax Saver Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,9,3,116,0,0,9,3
173,237,Quant Active Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,7,7,36,1,0,1,3
173,72,Edelweiss Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,1,208,0,0,14,3
173,167,Kotak Infrastructure and Economic Reform Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,12,7,248,0,0,20,11
173,235,Principal Tax Saving FundELSS,Regular,ELSS,19,1,129,0,0,6,7
173,245,SBI Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,1,6,33,0,0,16,6
173,58,DSP India T.I.G.E.R. Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,5,10,225,0,0,9,5
173,182,L&T Overnight Fund - GrowthOvernight Fund,Regular,Overnight Fund,14,6,273,0,0,14,2
173,52,Canara Robeco Equity Tax Saver - Direct Plan - GrowthELSS,Direct Plan,ELSS,17,3,2,0,0,9,12
173,248,SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,6,6,38,0,0,20,15
173,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,2,4,212,0,0,10,4
173,88,Franklin India Prima Fund - Direct - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,4,4,14,1,0,2,14
173,209,Nippon India Growth Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,7,8,48,0,0,10,15
173,246,SBI Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,15,1,121,0,0,18,14
173,220,Nippon India Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,1,219,0,0,4,7
173,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,12,9,89,0,0,11,11
173,256,SBI Short Term Debt Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,16,4,267,0,0,6,9
174,280,Taurus Taxshield - Direct Plan - GrowthELSS,Direct Plan,ELSS,16,1,229,0,0,13,13
174,145,Invesco India Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,10,1,258,1,0,3,8
174,29,Baroda ELSS - 96 - Plan B (Direct) - GrowthELSS,Direct Plan,ELSS,15,2,152,0,0,10,13
174,264,Sundaram Short Term Debt Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,11,7,215,0,0,16,9
174,264,Sundaram Short Term Debt Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,16,0,206,0,0,13,12
174,284,Union Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,5,0,200,1,0,3,9
174,63,DSP Natural Resources and New Energy Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,13,1,64,0,0,4,7
174,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,4,6,9,1,0,2,6
174,1,Aditya Birla Sun Life Digital India Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,14,6,196,1,1,3,1
174,77,Edelweiss Mid Cap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,16,7,196,1,0,2,8
174,97,HDFC Mid-Cap Opportunities Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,11,9,120,1,0,3,14
174,215,Nippon India Power & Infra Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,9,7,245,1,0,1,4
174,182,L&T Overnight Fund - GrowthOvernight Fund,Regular,Overnight Fund,5,8,283,0,0,13,3
174,252,SBI Magnum Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,16,7,226,0,0,13,6
174,253,SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,16,9,118,0,0,16,13
174,67,DSP Small Cap  Fund - Regular Plan - GrowthSmall Cap Fund,Regular,Small Cap Fund,14,3,14,0,0,6,7
174,202,Mirae Asset Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,10,254,0,0,15,4
174,88,Franklin India Prima Fund - Direct - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,14,2,103,0,0,14,15
174,246,SBI Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,3,1,112,0,0,13,11
174,210,Nippon India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,2,1,102,0,0,9,7
174,123,ICICI Prudential Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,5,1,294,0,0,13,2
174,242,SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,6,3,111,0,0,5,4
175,143,Indiabulls Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,4,181,1,0,1,3
175,79,Essel Large Cap Equity Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,11,1,273,0,0,16,11
175,3,Aditya Birla Sun Life Frontline Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,15,6,196,0,0,12,10
175,55,Canara Robeco Infrastructure - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,3,10,175,0,0,18,2
175,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,17,8,298,1,0,3,5
175,148,Invesco India Largecap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,8,1,131,0,0,11,14
175,223,PGIM India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,6,3,186,1,0,1,8
175,108,HSBC Small Cap Equity Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,0,2,56,0,0,7,8
175,197,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,6,6,152,0,0,7,10
175,45,BNP Paribas Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,14,6,293,1,0,3,13
175,39,BNP Paribas Long Term Equity Fund - GrowthELSS,Regular,ELSS,1,6,16,1,0,3,10
175,125,IDBI Equity Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,2,233,0,0,12,7
175,258,Sundaram Infrastructure Advantage Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,10,1,206,0,0,13,6
175,245,SBI Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,11,9,283,0,0,7,6
175,151,Invesco India Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,10,11,154,0,1,4,1
175,151,Invesco India Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,12,5,1,0,0,15,3
175,266,Sundaram Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,4,11,100,0,0,11,11
175,8,Aditya Birla Sun Life Midcap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,10,9,212,1,0,2,10
175,169,Kotak Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,12,0,98,0,0,15,12
175,248,SBI Magnum Equity ESG Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,2,5,223,0,0,5,15
175,10,Aditya Birla Sun Life MNC Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,2,4,222,0,0,8,14
175,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,12,5,183,0,0,4,10
175,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,8,9,234,1,0,1,7
175,253,SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,19,0,251,0,0,12,5
175,253,SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,9,6,222,0,0,6,12
175,253,SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,11,7,192,0,0,6,5
175,90,Franklin India Short Term Income Plan - Direct - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,19,1,246,0,0,20,4
175,120,ICICI Prudential Multicap Fund - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,5,1,111,0,0,18,13
175,93,Franklin India Smaller Companies Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,19,7,122,1,0,1,6
175,61,DSP Midcap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,12,5,67,0,1,17,1
175,163,Kotak Bond Short Term Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,18,8,140,0,0,7,13
175,199,Mirae Asset Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,5,10,115,0,0,14,2
175,122,ICICI Prudential Short Term Fund - Direct Fund - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,13,10,233,0,0,10,6
175,243,SBI Blue Chip Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,15,1,91,1,1,3,1
175,242,SBI Blue Chip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,5,270,0,0,19,7
175,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,18,11,207,1,0,1,8
176,33,Baroda Mid-cap Fund - Plan B (Direct) - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,10,4,230,0,0,16,8
176,19,Axis Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,19,7,206,0,0,9,8
176,241,Quantum Tax Saving Fund - GrowthELSS,Regular,ELSS,0,4,222,0,0,18,14
176,240,Quantum Tax Saving Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,5,6,29,0,0,19,10
176,193,LIC MF Tax Plan - Direct Plan - GrowthELSS,Direct Plan,ELSS,11,6,296,0,0,15,7
176,224,PGIM India Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,1,36,0,0,4,5
176,197,Mahindra Manulife Multi Cap Badhat Yojana - Direct Plan - GrowthMulti Cap Fund,Direct Plan,Multi Cap Fund,1,11,34,0,0,9,3
176,189,LIC MF Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,4,9,97,0,0,15,14
176,125,IDBI Equity Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,18,2,6,0,0,10,6
176,43,BNP Paribas Multi Cap Fund - GrowthMulti Cap Fund,Regular,Multi Cap Fund,10,8,45,0,0,10,5
176,172,L&T Business Cycles Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,15,6,179,0,0,9,12
176,135,IDFC Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,2,11,213,0,0,11,8
176,34,Baroda Multi Cap Fund - Plan A - GrowthMulti Cap Fund,Regular,Multi Cap Fund,3,2,15,0,0,9,14
176,34,Baroda Multi Cap Fund - Plan A - GrowthMulti Cap Fund,Regular,Multi Cap Fund,1,3,56,0,1,5,1
176,273,Tata Mid Cap Growth Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,12,8,91,0,0,9,7
176,56,Canara Robeco Short Duration Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,0,10,161,0,0,9,14
176,77,Edelweiss Mid Cap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,6,7,51,0,0,15,10
176,77,Edelweiss Mid Cap Fund - Regular Plan - GrowthMid Cap Fund,Regular,Mid Cap Fund,15,5,212,0,0,7,8
176,289,UTI Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,3,3,80,0,0,12,10
176,292,UTI Long Term Equity Fund (Tax Saving) - GrowthELSS,Regular,ELSS,18,6,81,0,0,20,9
176,50,Canara Robeco Bluechip Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,10,4,248,0,0,6,9
176,267,Tata India Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,3,7,22,0,0,15,7
176,139,IDFC Tax Advantage (ELSS) Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,5,4,40,0,0,10,7
176,140,IDFC Tax Advantage (ELSS) Fund - Regular Plan - GrowthELSS,Regular,ELSS,4,2,193,1,0,3,4
176,260,Sundaram Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,20,5,182,0,0,15,14
176,12,Aditya Birla Sun Life Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,7,218,0,0,12,9
176,211,Nippon India Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,10,4,142,1,0,2,5
176,112,ICICI Prudential Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,20,11,268,1,0,1,7
177,277,Taurus Discovery (Midcap) Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,7,8,37,0,0,4,8
177,157,JM Large Cap Fund - (Direct) - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,2,10,192,1,0,2,8
177,282,Union Largecap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,12,2,213,0,1,4,1
177,73,Edelweiss Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,17,9,32,0,0,7,14
177,224,PGIM India Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,12,10,194,0,0,18,4
177,39,BNP Paribas Long Term Equity Fund - GrowthELSS,Regular,ELSS,8,8,124,0,0,20,7
177,244,SBI Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,19,7,252,0,0,4,2
177,201,Mirae Asset Short Term Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,18,9,277,0,0,18,9
177,41,BNP Paribas Mid Cap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,10,4,190,0,0,17,9
177,266,Sundaram Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,13,5,225,0,0,16,14
177,149,Invesco India Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,2,4,200,0,0,20,15
177,292,UTI Long Term Equity Fund (Tax Saving) - GrowthELSS,Regular,ELSS,16,7,135,0,0,4,5
177,51,Canara Robeco Bluechip Equity Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,6,2,194,0,0,19,13
177,85,Franklin India Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,11,10,217,0,0,14,2
177,89,Franklin India Prima Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,18,6,281,1,0,2,6
177,68,DSP Tax Saver Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,9,6,37,0,0,9,3
177,69,DSP Tax Saver Fund - Regular Plan - GrowthELSS,Regular,ELSS,14,3,35,0,0,10,9
177,210,Nippon India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,18,6,289,0,0,17,7
177,113,ICICI Prudential Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,15,11,170,1,1,3,1
178,47,BOI AXA Manufacturing & Infrastructure Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,13,8,165,0,0,9,11
178,2,Aditya Birla Sun Life Frontline Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,14,9,83,0,0,6,2
178,78,Essel Large Cap Equity Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,6,102,0,0,19,7
178,141,Indiabulls Bluechip Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,5,6,209,0,0,16,4
178,75,Edelweiss Long Term Equity Fund (Tax Savings) - GrowthELSS,Regular,ELSS,4,10,239,0,0,18,4
178,73,Edelweiss Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,4,6,182,0,0,9,3
178,286,Union Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,3,2,177,0,0,17,3
178,269,Tata Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,19,3,213,1,0,2,15
178,82,Franklin Build India Fund - Direct - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,8,0,76,0,0,9,10
178,83,Franklin Build India Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,10,3,286,0,0,16,5
178,37,BNP Paribas Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,2,4,113,0,0,13,6
178,206,Motilal Oswal Midcap 30 Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,1,5,253,0,0,6,13
178,161,Kotak Bluechip Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,3,149,0,0,17,10
178,169,Kotak Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,13,4,118,0,0,17,12
178,64,DSP Short Term Fund - Direct Plan - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,3,9,169,0,1,7,1
178,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,3,2,236,0,0,18,5
178,90,Franklin India Short Term Income Plan - Direct - GrowthShort Duration Fund,Direct Plan,Short Duration Fund,15,4,97,0,0,17,13
178,181,L&T Midcap Fund - GrowthMid Cap Fund,Regular,Mid Cap Fund,10,6,227,0,0,10,8
178,66,DSP Small Cap  Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,6,3,221,0,0,5,11
178,208,Nippon India Growth Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,18,9,157,0,0,6,7
179,30,Baroda Large Cap Fund - Plan A - GrowthLarge Cap Fund,Regular,Large Cap Fund,7,9,35,1,0,1,4
179,143,Indiabulls Tax Savings Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,9,0,98,0,0,18,4
179,28,Baroda ELSS - 96 - Plan A - GrowthELSS,Regular,ELSS,11,6,86,1,0,3,3
179,28,Baroda ELSS - 96 - Plan A - GrowthELSS,Regular,ELSS,1,11,31,0,0,4,9
179,222,PGIM India Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,8,10,236,0,0,19,14
179,108,HSBC Small Cap Equity Fund - Direct Plan - GrowthSmall Cap Fund,Direct Plan,Small Cap Fund,1,2,47,0,0,20,13
179,189,LIC MF Large Cap Fund - Direct Plan - GrowthLarge Cap Fund,Direct Plan,Large Cap Fund,3,5,117,0,0,9,3
179,243,SBI Blue Chip Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,14,9,224,0,0,11,6
179,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,2,6,59,0,0,9,12
179,37,BNP Paribas Large Cap Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,19,1,199,0,0,15,5
179,178,L&T Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,9,6,266,0,0,13,13
179,178,L&T Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,17,3,198,0,0,12,5
179,154,Invesco India Short Term Fund - GrowthShort Duration Fund,Regular,Short Duration Fund,13,4,164,0,0,17,2
179,206,Motilal Oswal Midcap 30 Fund - Direct Plan - GrowthMid Cap Fund,Direct Plan,Mid Cap Fund,16,2,12,0,0,8,4
179,298,UTI MNC Fund - GrowthSectoral/Thematic,Regular,Sectoral/Thematic,10,8,63,0,0,5,13
179,27,Axis Small Cap Fund - GrowthSmall Cap Fund,Regular,Small Cap Fund,14,7,68,1,0,2,2
179,256,SBI Short Term Debt Fund - Regular Plan - GrowthShort Duration Fund,Regular,Short Duration Fund,19,3,295,1,0,1,15
179,105,HDFC Top 100 Fund - GrowthLarge Cap Fund,Regular,Large Cap Fund,9,8,27,1,0,3,2
179,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,4,7,189,1,0,1,4
179,21,Axis Long Term Equity Fund - GrowthELSS,Regular,ELSS,19,10,150,0,0,8,8
180,158,JM Tax Gain Fund - (Direct) - GrowthELSS,Direct Plan,ELSS,17,6,48,0,0,7,5
180,166,Kotak Infrastructure and Economic Reform Fund - Direct Plan - GrowthSectoral/Thematic,Direct Plan,Sectoral/Thematic,11,3,181,0,0,6,5
180,48,BOI AXA Tax Advantage Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,1,6,110,0,0,5,2
180,20,Axis Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,15,7,297,0,0,16,6
180,243,SBI Blue Chip Fund - Regular Plan - GrowthLarge Cap Fund,Regular,Large Cap Fund,18,7,131,1,0,2,2
180,38,BNP Paribas Long Term Equity Fund - Direct Plan - GrowthELSS,Direct Plan,ELSS,2,5,122,0,0,12,3
